idLombada;codLomb;tipo;altura;comprimento;dataPublicacaoImplantacao;codlog;logradouro;alturaNumerica;referencia;siglaSubprefeitura;nomeSubprefeitura;classificacaoViaria;declividade;larguraPista;temCalcada;larguraCalcada;volumePedestre;tipoVolumeVeiculo;tipoPavimento;condicaoPavimento;temVisibilidadePrejudicada;temEscola;nomeEscola;temColetivo;temRiscoAcidente;substituidaPor;observacao
1433;310597;II;0.10;3.70;26/09/1998 00:00;6148;DURVAL VILALVA, R DR;312;NULL;IT;ITAIM PAULISTA;1;1.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1400;310562;II;0.10;3.70;18/03/1999 00:00;6149;DURVALINA, R;171;NULL;PE;PENHA;1;4.00;11.00;0;NULL;NULL;1;1;1;0;0;NULL;1;0;NULL;NULL
17955;522525;I;0.08;1.50;18/03/1999 00:00;6159;ECAUNA, R;428;NULL;CL;CAMPO LIMPO;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
17959;522865;I;0.08;1.50;22/12/2012 00:00;6165;EDEN, R;96;NULL;BT;BUTANTÃ;1;2.00;8.20;1;1.80;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
17960;522866;I;0.08;1.50;22/12/2012 00:00;6165;EDEN, R;544;NULL;BT;BUTANTÃ;1;2.00;8.30;1;1.40;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
924;310563;II;0.10;3.70;18/03/1999 00:00;6175;EDGAR GARCIA VIEIRA, R DR;103;NULL;PE;PENHA;1;1.00;11.20;1;2.00;NULL;1;1;1;0;1;PRESIDENTE JOÃO PINHEIRO;1;0;NULL;NULL
9907;210008;I;0.10;1.50;26/09/1998 00:00;6186;EDGAR SALES, R;147;NULL;CV;CASA VERDE / CACHOEIRINHA;1;1.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1869;311036;I;0.10;1.50;18/03/1999 00:00;6190;EDIPO FELICIANO, R;5;NULL;MP;SÃO MIGUEL;1;2.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1611;310772;I;0.10;1.50;18/03/1999 00:00;6190;EDIPO FELICIANO, R;345;NULL;MP;SÃO MIGUEL;1;2.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
3807;312971;I;0.10;1.50;18/03/1999 00:00;6190;EDIPO FELICIANO, R;251;NULL;MP;SÃO MIGUEL;1;2.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
4499;300106;I;NULL;1.50;26/09/1998 00:00;6195;EDITH, R STA;476;NULL;IQ;ITAQUERA;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
27864;510207;II;0.10;3.75;26/09/1998 00:00;6204;EDMUNDO SCANNAPIECO, R;399;NULL;BT;BUTANTÃ;1;3.00;12.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
27865;510208;II;0.10;3.75;26/09/1998 00:00;6204;EDMUNDO SCANNAPIECO, R;274;NULL;BT;BUTANTÃ;1;4.00;12.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
9044;230216;I;0.08;1.50;26/09/1998 00:00;6209;JOSE GARCIA, R CEL;15;NULL;JT;TREMEMBÉ / JAÇANÃ;1;2.00;6.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
14735;431163;II;0.10;3.70;02/03/2011 00:00;6232;EDUARDO ANTONIO DE PAULA, R;145;NULL;SM;SÃO MATEUS;2;3.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;NULL
27876;510517;II;0.10;3.75;26/09/1998 00:00;6234;EDVARD CARMILO, R;329;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;1;1;0;1;NULL;1;0;NULL;NULL
27877;510518;II;0.10;3.75;26/09/1998 00:00;6234;EDVARD CARMILO, R;NULL;70M DO N¦ 43;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
27878;510519;II;0.10;3.75;26/09/1998 00:00;6234;EDVARD CARMILO, R;106;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;1;1;0;1;NULL;1;0;NULL;NULL
27880;510521;II;0.10;3.75;26/09/1998 00:00;6234;EDVARD CARMILO, R;501;NULL;BT;BUTANTÃ;1;5.00;8.00;0;NULL;NULL;0;1;1;0;1;NULL;1;0;NULL;NULL
27881;510522;II;0.10;3.75;26/09/1998 00:00;6234;EDVARD CARMILO, R;393;NULL;BT;BUTANTÃ;1;4.00;8.00;0;NULL;NULL;0;1;1;0;1;NULL;1;0;NULL;NULL
20161;530146;I;0.12;1.50;18/03/1999 00:00;6242;EDUARDO DE GUARNIERI, R MAEST;148;NULL;CS;SOCORRO;1;4.00;8.50;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
20162;530147;I;0.11;1.50;18/03/1999 00:00;6242;EDUARDO DE GUARNIERI, R MAEST;222;NULL;CS;SOCORRO;1;1.00;7.00;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
3490;312653;I;0.10;1.50;18/03/1999 00:00;6252;EDUARDO LEJEUNE, R CEL;111;NULL;PE;PENHA;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
18489;520443;I;0.08;1.50;26/09/1998 00:00;6258;JACOBUS BALDI, AV;36;NULL;MB;M'BOI MIRIM;1;6.00;7.00;1;1.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
18492;520446;I;0.08;1.50;26/09/1998 00:00;6258;JACOBUS BALDI, AV;293;NULL;MB;M'BOI MIRIM;1;6.00;7.00;1;1.00;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
18493;520447;II;0.10;3.70;26/09/1998 00:00;6258;JACOBUS BALDI, AV;372;NULL;MB;M'BOI MIRIM;1;4.00;10.00;1;1.50;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
18494;520448;II;0.10;3.70;26/09/1998 00:00;6258;JACOBUS BALDI, AV;509;NULL;MB;M'BOI MIRIM;1;3.00;9.50;1;2.10;NULL;0;1;1;0;1;NULL;0;0;NULL;Largura da via é 10.00 metros.
25175;500310;II;0.10;3.60;29/05/1999 00:00;6262;EDUARDO PEREIRA RAMOS, AV;191;NULL;AD;CIDADE ADEMAR;2;2.00;6.50;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25176;500311;II;0.10;3.60;29/05/1999 00:00;6262;EDUARDO PEREIRA RAMOS, AV;509;NULL;AD;CIDADE ADEMAR;2;0.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;1;0;NULL;Esta lombada do tipo 2 necessita de urgente reconfiguração devido estar totalmente desconfigurada, e por estar muito rente ao solo os veículos passam com velocidade no local,o que esta provocando a falta de segurança.  Esta sendo realizada a sua reconfiguração e melhoria na sinalização vertical e horizontal.
27872;510143;II;0.10;3.75;26/09/1998 00:00;6268;EDUARDO SAIGH FILHO, R;195;NULL;BT;BUTANTÃ;1;6.00;10.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
11136;220617;II;0.10;3.80;01/03/2011 00:00;6278;ALTAMIRA DO PARANA, R;504;NULL;LA;LAPA;1;4.00;10.00;1;NULL;NULL;0;2;1;0;0;NULL;0;0;NULL;NULL
11304;220618;II;0.10;3.60;01/03/2011 00:00;6278;ALTAMIRA DO PARANA, R;674;NULL;LA;LAPA;1;3.00;10.00;1;NULL;NULL;0;2;1;0;0;NULL;0;0;NULL;NULL
15616;430274;I;0.08;1.50;02/03/2011 00:00;6293;EGIDIO MARTINS, AV;120;NULL;VP;VILA PRUDENTE / SAPOPEMBA;2;1.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
15620;430279;I;0.08;1.50;26/09/1998 00:00;6293;EGIDIO MARTINS, AV;NULL;S/N DEFR. N372;VP;VILA PRUDENTE / SAPOPEMBA;2;3.00;7.00;1;NULL;NULL;0;1;1;0;1;EMEI Origenes Lessa.;0;0;NULL;NULL
15621;430280;I;0.08;1.50;26/09/1998 00:00;6293;EGIDIO MARTINS, AV;NULL;S/N DEFR. N304;VP;VILA PRUDENTE / SAPOPEMBA;2;1.00;7.00;1;NULL;NULL;0;1;1;0;1;EMEI Origenes Lessa.;0;0;NULL;NULL
13326;432400;I;0.08;1.50;02/03/2011 00:00;6293;EGIDIO MARTINS, AV;NULL;S/N 2M N304;VP;VILA PRUDENTE / SAPOPEMBA;2;3.00;7.00;1;NULL;NULL;0;1;1;0;1;EMEI Origenes Lessa.;0;0;NULL;NULL
13262;420027;II;0.10;3.40;26/09/1998 00:00;6298;ELBA, R;226;30M DA R. DO RENO;IP;IPIRANGA;1;0.00;7.50;1;2.30;NULL;1;1;2;0;0;NULL;0;0;NULL;VISTORIADA EM 28.09.2011  READEQUAR PARA TIPO I  REMANEJAR A MENOS 2,50M DO LOCAL DA IMPLANTAÇÃO, POIS ESTÁ EM GR.  Vistoriada em 28.09.11. Situação permanece.
8588;330273;II;NULL;NULL;26/09/1998 00:00;6305;ELEONORA CINTRA, R;127;NULL;AF;ARICANDUVA;2;2.00;14.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8440;330099;II;NULL;NULL;26/09/1998 00:00;6305;ELEONORA CINTRA, R;426;NULL;AF;ARICANDUVA;2;1.00;14.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8442;330101;II;NULL;NULL;26/09/1998 00:00;6305;ELEONORA CINTRA, R;1038;NULL;AF;ARICANDUVA;2;3.00;14.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2487;311652;I;0.10;1.50;18/03/1999 00:00;6306;ELEUTERIO DE BARROS, R;10;NULL;EM;ERMELINO MATARAZZO;1;4.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
2488;311653;I;0.10;1.50;29/05/1999 00:00;6306;ELEUTERIO DE BARROS, R;51;NULL;EM;ERMELINO MATARAZZO;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10112;210394;I;0.10;1.50;18/03/1999 00:00;6312;ELFRIDA, R DONA;212;NULL;ST;SANTANA / TUCURUVI;1;2.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10115;210397;I;0.10;1.50;18/03/1999 00:00;6312;ELFRIDA, R DONA;571;NULL;ST;SANTANA / TUCURUVI;1;4.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
27888;510743;I;0.10;1.50;18/03/1999 00:00;6328;ELIAS CUTAIT, R;180;NULL;BT;BUTANTÃ;1;3.00;7.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
12210;221383;I;0.09;1.50;29/05/1999 00:00;6329;ELIAS DA COSTA, R;264;NULL;CV;CASA VERDE / CACHOEIRINHA;1;6.00;7.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;Foi constatado a remoção durante a vistoria.
28334;100070;II;0.10;3.70;03/05/2012 00:00;6333;ELIAS LOBO, R MAEST;835;NULL;PI;PINHEIROS;2;0.00;8.50;0;NULL;NULL;0;1;0;0;0;NULL;0;0;NULL;NULL
25182;500375;II;0.10;3.60;29/05/1999 00:00;6337;ELIAS ZARZUR, R COMEN;379;25m antes PortÒo ColÚgio;SA;SANTO AMARO;1;4.00;11.00;0;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;lombada danificada, realizando reforma
1402;310567;II;0.10;3.40;18/03/1999 00:00;6341;ELISA DE CARVALHO, R;397;NULL;PE;PENHA;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1403;310569;II;0.10;3.40;18/03/1999 00:00;6341;ELISA DE CARVALHO, R;213;NULL;PE;PENHA;1;4.00;10.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
10687;200047;I;0.10;1.50;18/03/1999 00:00;6342;ELISA DE MORAES MENDES, R DONA;72;NULL;PI;PINHEIROS;2;4.00;7.00;0;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;Vistoria realizada em 21/08/10 - Reginaldo
10688;200048;I;0.12;1.50;08/01/2011 00:00;6342;ELISA DE MORAES MENDES, R DONA;190;NULL;PI;PINHEIROS;2;3.00;7.00;0;NULL;NULL;0;1;1;0;1;Colégio Rainha da Paz;0;0;NULL;Vistoria realizada em 21/08/10
28335;100046;II;0.09;3.70;18/03/1999 00:00;6345;ELISA PEREIRA DE BARROS, R DONA;596;NULL;PI;PINHEIROS;1;0.00;11.10;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
28348;100045;II;0.09;3.60;18/03/1999 00:00;6345;ELISA PEREIRA DE BARROS, R DONA;666;NULL;PI;PINHEIROS;1;0.00;11.10;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
4412;300134;I;0.08;1.60;26/09/1998 00:00;6364;GUAPEBA, R;27;NULL;IQ;ITAQUERA;1;6.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
26496;500916;II;0.10;3.70;18/03/1999 00:00;6365;SANSAO ALVES DOS SANTOS, R;102;NULL;PI;PINHEIROS;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
26497;500917;II;0.10;3.70;18/03/1999 00:00;6365;SANSAO ALVES DOS SANTOS, R;279;NULL;PI;PINHEIROS;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
26498;500918;II;0.10;3.70;18/03/1999 00:00;6365;SANSAO ALVES DOS SANTOS, R;367;NULL;PI;PINHEIROS;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
3096;312265;I;0.10;1.50;18/03/1999 00:00;6372;CESAR DACORSO FILHO, R;398;NULL;EM;ERMELINO MATARAZZO;1;6.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
3097;312266;I;0.10;1.50;18/03/1999 00:00;6372;CESAR DACORSO FILHO, R;378;NULL;EM;ERMELINO MATARAZZO;1;4.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
22702;532953;I;0.09;1.50;13/09/2011 00:00;6373;ANHANDUI MIRIM, R;752;NULL;MB;M'BOI MIRIM;1;1.00;7.00;0;NULL;NULL;0;1;1;0;1;EMEF PROFª MARIA BERENICE DOS SANTOS;0;0;NULL;NULL
22705;532956;II;0.10;3.70;13/09/2011 00:00;6373;ANHANDUI MIRIM, R;454;NULL;MB;M'BOI MIRIM;2;0.00;12.00;0;NULL;NULL;0;1;1;0;1;EMEF PROFª MARIA BERENICE DOS SANTOS;0;0;NULL;NULL
24482;534518;II;0.10;3.70;13/09/2011 00:00;6373;ANHANDUI MIRIM, R;625;NULL;MB;M'BOI MIRIM;1;0.00;12.00;0;NULL;NULL;0;1;1;0;1;EMEF PROFª MARIA BERENICE DOS SANTOS;0;0;NULL;NULL
24483;534519;I;0.07;1.50;13/09/2011 00:00;6373;ANHANDUI MIRIM, R;846;NULL;MB;M'BOI MIRIM;1;1.00;7.00;0;NULL;NULL;0;1;1;0;1;EMEF PROFª MARIA BERENICE DOS SANTOS;0;0;NULL;NULL
9239;230570;I;0.10;1.20;18/03/1999 00:00;6406;EMANUELE SAPORITI, R;157;NULL;MG;VILA MARIA / VILA GUILHERME;1;6.00;11.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
9723;231065;I;0.10;1.20;18/03/1999 00:00;6406;EMANUELE SAPORITI, R;272;NULL;MG;VILA MARIA / VILA GUILHERME;1;3.00;11.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
8482;330163;II;0.07;3.70;18/03/1999 00:00;6414;EMBIRUCU, R;496;NULL;PE;PENHA;1;3.00;6.90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8483;330164;II;0.09;3.77;18/03/1999 00:00;6414;EMBIRUCU, R;607;NULL;PE;PENHA;1;2.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
16503;410006;I;0.10;1.50;26/09/1998 00:00;6443;EMILIE DE VILLENEUVE, R MADRE;386;NULL;JA;JABAQUARA;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
16511;410014;I;0.10;1.50;26/09/1998 00:00;6443;EMILIE DE VILLENEUVE, R MADRE;265;NULL;JA;JABAQUARA;1;0.00;9.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
10235;210329;II;0.10;3.70;02/03/2011 00:00;6450;EMILIO CARLOS, AV DEP;1510;NULL;CV;CASA VERDE / CACHOEIRINHA;3;5.00;10.00;0;NULL;NULL;0;1;1;0;1;COLEGIO DOM BOSCO;0;0;NULL;NULL
11802;221032;II;0.10;3.70;13/09/2011 00:00;6452;EMILIO COLELLA, R;378;NULL;PJ;PIRITUBA;1;6.00;10.00;1;NULL;NULL;0;1;1;0;1;NULL;0;0;NULL;NULL
11722;220885;II;0.10;3.70;13/09/2011 00:00;6452;EMILIO COLELLA, R;305;NULL;PJ;PIRITUBA;1;0.00;10.00;1;NULL;NULL;0;1;1;0;1;COLEGIO DOMINGOS SÁVIO;0;0;NULL;NULL
8366;330033;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;615;NULL;MO;MOOCA;2;1.00;10.20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8367;330034;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;691;NULL;MO;MOOCA;2;1.00;10.20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8368;330035;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;1403;NULL;MO;MOOCA;2;1.00;10.20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8369;330036;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;1529;NULL;MO;MOOCA;2;1.00;10.20;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
8370;330037;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;1680;NULL;MO;MOOCA;2;1.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8371;330038;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;1757;NULL;MO;MOOCA;2;1.00;10.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;LOMBADA ESTÁ LOCALIZADA FRENTE GR (AMBOS OS SENTIDOS) PREJUDICANDO O MUNICIPE
8372;330039;II;NULL;NULL;26/09/1998 00:00;6460;EMILIO MALLET, R;1955;NULL;AF;ARICANDUVA;2;1.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8;320009;I;NULL;NULL;26/09/1998 00:00;6467;EMILIO PESTANA, R;172;NULL;MO;MOOCA;1;0.00;5.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
9;320010;I;NULL;NULL;26/09/1998 00:00;6467;EMILIO PESTANA, R;90;NULL;MO;MOOCA;1;0.00;5.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1207;310355;II;0.10;3.70;26/09/1998 00:00;6474;CRAVEIRO DO CAMPO, PC;16;NULL;MP;SÃO MIGUEL;1;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1208;310356;II;0.10;3.70;26/09/1998 00:00;6474;CRAVEIRO DO CAMPO, PC;96;NULL;MP;SÃO MIGUEL;1;0.00;10.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8409;330077;II;0.10;3.70;24/01/2012 00:00;6480;ENEAS DE BARROS, R;182;NULL;PE;PENHA;1;0.00;9.70;1;NULL;NULL;0;1;1;0;1;COLÉGIO MONTE VIRGEM;0;0;330380;LOMBADA FORA DO PADRÃO EM GR. ALTERAÇÃO DO TIPO DA LOMBADA.
8410;330078;II;0.10;3.70;24/01/2012 00:00;6480;ENEAS DE BARROS, R;399;NULL;PE;PENHA;1;0.00;9.70;0;NULL;NULL;0;1;1;0;0;NULL;0;0;330381;LOMBADA FORA DO PADRÃO EM GR. ALTERAÇÃO DO TIPO DA LOMBADA.
14704;431128;I;0.08;1.38;18/03/1999 00:00;6487;ENES SILVEIRA DE MELLO, R;18;NULL;SM;SÃO MATEUS;1;2.00;6.60;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;Será feito manutenção na lombada.
14706;431130;I;0.08;1.32;18/03/1999 00:00;6487;ENES SILVEIRA DE MELLO, R;194;NULL;SM;SÃO MATEUS;1;0.00;6.60;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;Será feito manutenção na lombada.
8534;330215;I;0.09;1.30;18/03/1999 00:00;6492;ENGENHO VELHO, R;95;NULL;MO;MOOCA;1;0.00;6.90;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
8535;330216;I;0.08;1.50;09/12/2010 00:00;6492;ENGENHO VELHO, R;243;NULL;MO;MOOCA;1;0.00;7.00;1;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
27906;510226;I;0.08;1.50;26/09/1998 00:00;6501;ENRICO DE MARTINO, R;120;NULL;BT;BUTANTÃ;1;6.00;7.40;1;1.50;NULL;0;1;1;0;0;NULL;0;0;NULL;Lombada será retirada. CS nº 00.26.01879/12-24. O numeral correto é 120.
27907;510227;I;0.08;1.50;26/09/1998 00:00;6501;ENRICO DE MARTINO, R;475;NULL;BT;BUTANTÃ;1;1.00;7.40;1;2.20;NULL;0;1;1;0;0;NULL;0;0;NULL;Lombada será retirada por estar em trecho em curva. Avaliar a necessidade de colocar em outro lugar.
1186;310334;II;0.10;3.40;26/09/1998 00:00;6509;ENTRE-RIOS, R;18;NULL;PE;PENHA;2;4.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1187;310335;II;0.10;3.40;26/09/1998 00:00;6509;ENTRE-RIOS, R;190;NULL;PE;PENHA;2;3.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1188;310336;II;0.10;3.40;26/09/1998 00:00;6509;ENTRE-RIOS, R;67;NULL;PE;PENHA;2;3.00;8.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25198;500850;I;0.08;1.50;18/03/1999 00:00;6512;EPAMINONDAS BARRA, R DR;77;NULL;SA;SANTO AMARO;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
25199;500851;I;0.08;1.50;18/03/1999 00:00;6512;EPAMINONDAS BARRA, R DR;283;NULL;SA;SANTO AMARO;1;0.00;7.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
15742;430141;II;0.10;3.70;26/09/1998 00:00;6517;EPIACABA, R;541;NULL;IP;IPIRANGA;2;3.00;8.90;1;2.00;NULL;1;1;1;0;1;E. E. Profª Euryclides Zerbini;1;0;432645;LOMBADA REMOVIDA NO RECAPE DE 2.009, FOI RECOLOCADA ATRAVEZ DO PROJETO NUMENC 441.0168/09-6. Prox. as esquinas da R. Jupurabi e R. Pasquale Scattone, embora seja Homologada será substituida.  Vistoriada em 15/05/2013.  Necessita substituição de 1 sinalização A-18-1a1.
2082;311248;I;0.10;1.50;18/03/1999 00:00;6522;ANTONIO DIOGO, AV;590;NULL;PE;PENHA;1;2.00;11.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
342;320603;I;0.08;1.50;18/03/1999 00:00;6525;EPONINA, R;377;NULL;AF;ARICANDUVA;1;5.00;9.50;1;2.00;NULL;0;1;1;0;1;COLÉGIO DA COMUNIDADE DA GRAÇA;0;0;NULL;LARGURA DA OUTRA CALÇADA = 3.50
220;320770;I;0.08;1.50;24/01/2012 00:00;6525;EPONINA, R;419;NULL;AF;ARICANDUVA;1;4.00;9.50;1;2.00;NULL;0;1;1;0;1;COLÉGIO COMUNIDADE DA GRAÇA;0;0;NULL;LARGURA DA OUTRA CALÇADA = 3.50
25200;500032;I;0.08;1.50;26/09/1998 00:00;6526;EPONINA AFONSECA, R DONA;737;NULL;SA;SANTO AMARO;1;1.00;8.30;1;1.60;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25202;500034;I;0.10;1.50;26/09/1998 00:00;6526;EPONINA AFONSECA, R DONA;647;NULL;SA;SANTO AMARO;1;0.00;8.30;1;1.60;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25203;500035;I;0.08;1.50;26/09/1998 00:00;6526;EPONINA AFONSECA, R DONA;583;NULL;SA;SANTO AMARO;1;0.00;8.30;1;1.10;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25204;500036;I;0.08;1.50;26/09/1998 00:00;6526;EPONINA AFONSECA, R DONA;449;NULL;SA;SANTO AMARO;1;2.00;8.40;1;1.40;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
25205;500037;I;0.08;1.50;26/09/1998 00:00;6526;EPONINA AFONSECA, R DONA;405;NULL;SA;SANTO AMARO;1;2.00;8.50;1;1.30;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
28349;100047;II;0.09;3.75;18/03/1999 00:00;6529;EQUADOR, R;64;NULL;PI;PINHEIROS;1;0.00;7.80;0;NULL;NULL;0;1;1;0;0;NULL;0;0;NULL;NULL
1486;310650;II;0.10;3.70;18/03/1999 00:00;6531;EQUICI, R;437;NULL;PE;PENHA;1;3.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1487;310651;II;0.10;3.70;18/03/1999 00:00;6531;EQUICI, R;411;NULL;PE;PENHA;1;4.00;6.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
27911;510250;II;0.10;3.75;26/09/1998 00:00;6536;ERASMO TEIXEIRA DE ASSUNCAO, R DR;256;NULL;BT;BUTANTÃ;1;1.00;14.00;0;NULL;NULL;0;0;0;0;0;NULL;0;0;NULL;NULL
