id_local;local;subprefeitura;distrito;latitude;longitude
926;INAJAR DE SOUZA, AV x ORLANDO MARCHETTI, R;FREGUESIA / BRASILÂNDIA;FREGUESIA DO O;-23,503748;-46,687988
927;ADIBO ARES, AV COMEN x ARISTEU SEIXAS, R;BUTANTÃ;MORUMBI;-23,591201;-46,7116
928;ADIBO ARES, AV COMEN - (N 404 - B/C);BUTANTÃ;MORUMBI;-23,592912;-46,710426
929;SERAFICO DE ASSIS CARVALHO, R DR - (N 34 - HOSPITAL  DARCY VARGAS);BUTANTÃ;MORUMBI;-23,593407;-46,710839
930;MORUMBI, AV x ADIBO ARES, AV COMEN;BUTANTÃ;MORUMBI;-23,59528;-46,707852
931;OSCAR AMERICANO, R ENG x ICARO SYDOW, R x JOAO NEVES NETO, R DR;BUTANTÃ;MORUMBI;-23,593469;-46,705132
932;MORUMBI, AV - (N 1930);BUTANTÃ;MORUMBI;-23,592288;-46,705938
933;MORUMBI, AV x OTAVIO FERRARI, R PROF;BUTANTÃ;MORUMBI;-23,589352;-46,705989
934;OSCAR AMERICANO, R ENG - (N 999);BUTANTÃ;MORUMBI;-23,5944;-46,706327
935;ADIBO ARES, AV COMEN - (N 300 - C/B);BUTANTÃ;MORUMBI;-23,593543;-46,710055
936;ZINIAS, R DAS - (N 39);BUTANTÃ;MORUMBI;-23,596132;-46,701875
937;OSCAR AMERICANO, R ENG x CIRCULAR DO BOSQUE, R x AMARILIS, AV;BUTANTÃ;MORUMBI;-23,58703;-46,698963
938;OSCAR AMERICANO, R ENG x ALBERTINA DE OLIVEIRA GODINHO, R;BUTANTÃ;MORUMBI;-23,590907;-46,703287
939;OSCAR AMERICANO, R ENG - (N 565);BUTANTÃ;MORUMBI;-23,589559;-46,701322
940;LIMANTOS, R DOS - (N 225);BUTANTÃ;MORUMBI;-23,595071;-46,701482
942;NACOES UNIDAS, AV DAS x ARY TORRES, PTE ENG;PINHEIROS;ITAIM BIBI;-23,595974;-46,692586
945;ALCEBIADES DELAMARE, AV PROF - (N 382 - ACESSO RUA  SAO BONIFACIO);BUTANTÃ;MORUMBI;-23,5905;-46,694041
947;JANIO QUADROS, TN PRES - (BIFURCAÇÃO INTERNA);BUTANTÃ;MORUMBI;-23,586222;-46,697502
948;EUSEBIO MATOSO, AV x BENTO FRIAS, R;BUTANTÃ;MORUMBI;-23,572427;-46,702889
950;NACOES UNIDAS, AV DAS - (SHOP. ELDORADO  PROX. R. OFELIA);PINHEIROS;PINHEIROS;-23,573243;-46,698454
954;HAROLDO VELOSO, R BRIG x NAPOLEAO MICHEL, R;PINHEIROS;ITAIM BIBI;-23,58813;-46,687068
955;NACOES UNIDAS, AV DAS x JUSCELINO KUBITSCHEK, AV PRES;PINHEIROS;ITAIM BIBI;-23,590003;-46,691109
956;JUSCELINO KUBITSCHEK, AV PRES x HENRIQUE CHAMMA, AV x CHEDIT JAFET, AV;PINHEIROS;ITAIM BIBI;-23,590568;-46,688684
957;JUSCELINO KUBITSCHEK, AV PRES x GERALDO ATALIBA, R PROF;PINHEIROS;ITAIM BIBI;-23,591022;-46,687155
958;FUNCHAL, R x GOMES DE CARVALHO, R x BEIRA RIO, R;PINHEIROS;ITAIM BIBI;-23,594766;-46,690195
959;FUNCHAL, R x TOME, R S;PINHEIROS;ITAIM BIBI;-23,593945;-46,689547
961;MORUMBI, AV - (N 4500 - PORTAO 1);BUTANTÃ;MORUMBI;-23,603849;-46,712443
962;MORUMBI, AV - (N 4500 - PORTAO 2);BUTANTÃ;MORUMBI;-23,605324;-46,71247
963;LEBRET, AV PDE x ELIAS JAFET, R COMEN;BUTANTÃ;MORUMBI;-23,601823;-46,713493
964;GIOVANNI GRONCHI, AV x COMBATENTES DO GUETO, R;BUTANTÃ;MORUMBI;-23,599855;-46,711025
965;GIOVANNI GRONCHI, AV - (N 777);BUTANTÃ;MORUMBI;-23,595201;-46,71556
966;LEBRET, AV PDE x RUGGERO FASANO, R;BUTANTÃ;MORUMBI;-23,601095;-46,714825
967;LEBRET, AV PDE - (PX. R. ELIAS JAFET);BUTANTÃ;MORUMBI;-23,60187;-46,713491
968;LEBRET, AV PDE x RUBENS DO AMARAL, R x HENRIQUE MAGALHAES, R MONS;BUTANTÃ;MORUMBI;-23,601031;-46,716197
969;MORUMBI, AV x ALBERTO PENTEADO, AV DR x JOAO DI PIETRO, R;BUTANTÃ;MORUMBI;-23,598066;-46,708632
970;MORUMBI, AV x GIOVANNI GRONCHI, AV - (C153);BUTANTÃ;MORUMBI;-23,599276;-46,708565
971;JOAQUIM C. DE AZEVEDO MARQUES, R - (N 211);BUTANTÃ;MORUMBI;-23,60573;-46,709166
972;ALBERTO PENTEADO, AV DR - (N 52);BUTANTÃ;MORUMBI;-23,597501;-46,701037
973;GIOVANNI GRONCHI, AV x CARLOS CYRILLO JUNIOR, R;BUTANTÃ;MORUMBI;-23,59976;-46,709136
974;MORUMBI, AV x OSCAR AMERICANO, R ENG;BUTANTÃ;MORUMBI;-23,594854;-46,707355
975;MORUMBI, AV x GILBERTO MARCONDES MACHADO, R SARG x JOAQUIM C. DE AZEVEDO MARQUES, R x CREPUSCULO, PC DO;BUTANTÃ;MORUMBI;-23,601492;-46,710087
976;PLATANOS, R DOS - (N 160);BUTANTÃ;MORUMBI;-23,596174;-46,702539
978;BANDEIRANTES, AV DOS - (PROX. MARG PINHEIROS);PINHEIROS;ITAIM BIBI;-23,595901;-46,691838
979;LUIZ CARLOS BERRINI, AV ENG x BANDEIRANTES, AV DOS x FUNCHAL, R x CANCIONEIRO, PC DO x AUGUSTO RADEMAKER GRUNEWALD, PC;PINHEIROS;ITAIM BIBI;-23,597006;-46,691358
980;NOVA INDEPENDENCIA, AV x KANSAS, R;PINHEIROS;ITAIM BIBI;-23,600629;-46,688677
982;BANDEIRANTES, AV DOS - (N 538 - SAIDA DA PONTE  ARI TORRES);PINHEIROS;ITAIM BIBI;-23,598599;-46,687479
983;NACOES UNIDAS, AV DAS - (50M APOS R. FUNCHAL - PAT.BANDEIRANTE);PINHEIROS;ITAIM BIBI;-23,575417;-46,696405
985;LUIZ CARLOS BERRINI, AV ENG x QUINTANA, R x JOAO DURAN ALONSO, PC;PINHEIROS;ITAIM BIBI;-23,602647;-46,691915
986;FUNCHAL, R x CARDOSO DE MELO, AV DR;PINHEIROS;ITAIM BIBI;-23,595747;-46,690616
988;MORUMBI, AV x LEBRET, AV PDE;BUTANTÃ;MORUMBI;-23,604195;-46,712409
989;PAULO PEDROSA, R DOM x JOAQUIM C. DE AZEVEDO MARQUES, R;BUTANTÃ;MORUMBI;-23,609488;-46,709801
990;MORUMBI, AV x PAULO PEDROSA, R DOM;BUTANTÃ;MORUMBI;-23,60732;-46,712511
991;ADALIVIA DE TOLEDO, R - (N 521);BUTANTÃ;MORUMBI;-23,604754;-46,708119
992;JOAQUIM C. DE AZEVEDO MARQUES, R - (N 531);BUTANTÃ;MORUMBI;-23,605582;-46,709139
993;ADALIVIA DE TOLEDO, R x NACAR, R VISC DE;BUTANTÃ;MORUMBI;-23,606751;-46,708429
994;LUIZ CARLOS BERRINI, AV ENG x ARIZONA, R x JAMES MAXWELL, PC;PINHEIROS;ITAIM BIBI;-23,61026;-46,694694
995;LUIZ CARLOS BERRINI, AV ENG x GUARARAPES, R;PINHEIROS;ITAIM BIBI;-23,603256;-46,692223
996;PORTO MARTINS, R x GUARARAPES, R;PINHEIROS;ITAIM BIBI;-23,604394;-46,69073
997;NOVA INDEPENDENCIA, AV x ANTONIO JOSE DOS SANTOS, AV PDE;PINHEIROS;ITAIM BIBI;-23,606049;-46,691896
998;NOVA INDEPENDENCIA, AV x GUARARAPES, R;PINHEIROS;ITAIM BIBI;-23,604022;-46,691165
999;ANTONIO JOSE DOS SANTOS, AV PDE x ARANDU, R;PINHEIROS;ITAIM BIBI;-23,607006;-46,690754
1000;LUIZ CARLOS BERRINI, AV ENG x FLORIDA, R - (CA300);PINHEIROS;ITAIM BIBI;-23,607535;-46,693834
1001;GUARARAPES, R x ARANDU, R;PINHEIROS;ITAIM BIBI;-23,605482;-46,689314
1002;LUIZ CARLOS BERRINI, AV ENG x ANTONIO JOSE DOS SANTOS, AV PDE x GENTIL FALCAO, PC GAL;PINHEIROS;ITAIM BIBI;-23,605555;-46,692954
1003;FLORIDA, R x GUARAIUVA, R;PINHEIROS;ITAIM BIBI;-23,611007;-46,68907
1004;NOVA INDEPENDENCIA, AV x QUINTANA, R;PINHEIROS;ITAIM BIBI;-23,603344;-46,690942
1005;QUINTANA, R x PORTO MARTINS, R;PINHEIROS;ITAIM BIBI;-23,603922;-46,69023
1007;MORUMBI, AV x FLAVIO AMERICO MAURANO, R DR;BUTANTÃ;MORUMBI;-23,613712;-46,714107
1008;MORUMBI, AV x ANTONIO DE ANDRADE REBELO, R x OMAR SIMAO RACY, R x COLEGIO PIO XII, R;CAMPO LIMPO;VILA ANDRADE;-23,617567;-46,704637
1009;ARTUR DE SOUZA MARQUES, R x LEONOR QUADROS, R;BUTANTÃ;MORUMBI;-23,614115;-46,712909
1010;MORUMBI, AV x NELSON HUNGRIA, R MIN x EUVALDO LODI, R DEP - (C155);BUTANTÃ;VILA ANDRADE;-23,61742;-46,706125
1011;NELSON HUNGRIA, R MIN x ALBERTO DE OLIVEIRA LIMA, AV DR x VICENTE GOES E ARANHA, R x ANTONIO CANDIDO DE A. SODRE, PC;BUTANTÃ;MORUMBI;-23,616214;-46,705424
1012;MORUMBI, AV x CHUCRI ZAIDAN, AV DR x CAIO POMPEU DE TOLEDO, PTE - (C171);PINHEIROS;ITAIM BIBI;-23,618889;-46,697755
1015;CHUCRI ZAIDAN, AV DR x BALTAZAR FERNANDES, R;PINHEIROS;ITAIM BIBI;-23,617518;-46,697221
1017;MORUMBI, AV x JURUBATUBA, AV;PINHEIROS;ITAIM BIBI;-23,619125;-46,696787
1018;AGUA ESPRAIADA, AV x LUIZ CARLOS BERRINI, AV ENG x ROBERTO MARINHO, AV JORN x CHUCRI ZAIDAN, AV DR;PINHEIROS;ITAIM BIBI;-23,613524;-46,695839
1019;LUIZ CARLOS BERRINI, AV ENG x SAMUEL MORSE, R x JAMES JOULE, R;PINHEIROS;ITAIM BIBI;-23,611262;-46,694917
1020;MORUMBI, AV x JOAO AMARO, R x BACAETAVA, R;PINHEIROS;ITAIM BIBI;-23,619808;-46,69447
1021;GUARAIUVA, R x ARIZONA, R;PINHEIROS;ITAIM BIBI;-23,612571;-46,690509
1022;BALTAZAR FERNANDES, R x JOAO AMARO, R;PINHEIROS;ITAIM BIBI;-23,619499;-46,694313
1023;FRANCISCO DIAS VELHO, R x PASCOAL PAIS, R;PINHEIROS;ITAIM BIBI;-23,618671;-46,687975
1024;AGUA ESPRAIADA, AV x GUARAIUVA, R x BARTOLOMEU FEIO, R x MIGUEL SUTIL, R x ROBERTO MARINHO, AV JORN;PINHEIROS;ITAIM BIBI;-23,61436;-46,692112
1025;ROBERTO MARINHO, AV JORN x RIBEIRO DO VALE, R x GABRIEL DE LARA, R x AGUA ESPRAIADA, AV;PINHEIROS;ITAIM BIBI;-23,614973;-46,6898
1026;RIBEIRO DO VALE, R x ARIZONA, R;PINHEIROS;ITAIM BIBI;-23,613827;-46,688946
1027;ROQUE PETRONI JUNIOR, AV x BACAETAVA, R x CHAFIC MALUF, R;SANTO AMARO;ITAIM BIBI;-23,623714;-46,696051
1028;CHUCRI ZAIDAN, AV DR x LOS ANDES, LG x ROQUE PETRONI JUNIOR, AV - (C163);SANTO AMARO;ITAIM BIBI;-23,620963;-46,698654
1029;JOSE LEITE E OITICICA, R PROF x BACAETAVA, R;PINHEIROS;ITAIM BIBI;-23,62129;-46,694951
1030;ROQUE PETRONI JUNIOR, AV x JACERU, R;SANTO AMARO;ITAIM BIBI;-23,624273;-46,694808
1031;ROQUE PETRONI JUNIOR, AV - (N 1089 - SAIDA SHOP. MORUMBI);SANTO AMARO;ITAIM BIBI;-23,62189;-46,697754
1035;CHUCRI ZAIDAN, AV DR x JOSE LEITE E OITICICA, R PROF;PINHEIROS;ITAIM BIBI;-23,620278;-46,698166
1036;CHUCRI ZAIDAN, AV DR x JOAO DORIA, AV - (N 902);PINHEIROS;ITAIM BIBI;-23,621096;-46,698709
1037;MORUMBI, AV x ARCADIO, R STO x PASCOAL PAIS, R;PINHEIROS;ITAIM BIBI;-23,621317;-46,689891
1038;MORUMBI, AV x JACERU, R x GABRIEL DE LARA, R;PINHEIROS;ITAIM BIBI;-23,620138;-46,693303
1039;ROQUE PETRONI JUNIOR, AV x ARCADIO, R STO x CANCIONEIRO POPULAR, R;SANTO AMARO;SANTO AMARO;-23,625712;-46,691675
1040;ROQUE PETRONI JUNIOR, AV - (N 141 - RETORNO);SANTO AMARO;ITAIM BIBI;-23,625743;-46,688584
1041;ALFREDO EGIDIO DE SOUZA ARANHA, AV x CYRO DE FREITAS VALLE, PC EMB;SANTO AMARO;SANTO AMARO;-23,633552;-46,711869
1042;JOAO CARLOS DA SILVA BORGES, AV x CYRO DE FREITAS VALLE, PC EMB;SANTO AMARO;SANTO AMARO;-23,633931;-46,711731
1043;VERBO DIVINO, R x JOSE GUERRA, R x MANOELITO DE ORNELLAS, R PROF;SANTO AMARO;SANTO AMARO;-23,631273;-46,710057
1044;JOSE GUERRA, R x ALEXANDRE DUMAS, R;SANTO AMARO;SANTO AMARO;-23,629385;-46,708744
1045;AMERICO BRASILIENSE, R x JOSE GUERRA, R;SANTO AMARO;SANTO AMARO;-23,628038;-46,707798
1046;FERNANDES MOREIRA, R x ANTONIO DE OLIVEIRA, R;SANTO AMARO;SANTO AMARO;-23,630146;-46,705853
1047;AMERICO BRASILIENSE, R x ANTONIO DE OLIVEIRA, R;SANTO AMARO;SANTO AMARO;-23,629479;-46,705392
1048;AMARO GUERRA, R x AMERICO BRASILIENSE, R;SANTO AMARO;SANTO AMARO;-23,631292;-46,702178
1050;FERNANDES MOREIRA, R x PAIS DA SILVA, R;SANTO AMARO;SANTO AMARO;-23,630621;-46,705079
1051;AMARO GUERRA, R x ALEXANDRE DUMAS, R;SANTO AMARO;SANTO AMARO;-23,632666;-46,703208
1052;AMARO GUERRA, R x PAZ, R DA;SANTO AMARO;SANTO AMARO;-23,629887;-46,701272
1053;ALEXANDRE DUMAS, R x PAIS DA SILVA, R;SANTO AMARO;SANTO AMARO;-23,631218;-46,705639
1054;AMERICO BRASILIENSE, R x PIRES DE OLIVEIRA, R;SANTO AMARO;SANTO AMARO;-23,632716;-46,699866
1055;AMARO, AV STO x AMERICO BRASILIENSE, R x RUI DE AMORIM CORTEZ, PC;SANTO AMARO;SANTO AMARO;-23,635472;-46,695073
1056;HENRI DUNANT, R - (N 116 - BOMBEIROS);SANTO AMARO;SANTO AMARO;-23,633163;-46,694961
1057;AMERICO BRASILIENSE, R x VITORINO DE MORAIS, R;SANTO AMARO;SANTO AMARO;-23,634067;-46,697468
1058;BELA VISTA, R x THOMAS DELONEY, R;SANTO AMARO;SANTO AMARO;-23,630662;-46,69648
1059;CANCIONEIRO POPULAR, R x BELA VISTA, R;SANTO AMARO;SANTO AMARO;-23,631269;-46,695532
1060;MORUMBI, AV - (ACESSO AV.NAÇÕES UNIDAS);BUTANTÃ;VILA ANDRADE;-23,603944;-46,712238
1061;MORUMBI, AV - (N 6945);BUTANTÃ;VILA ANDRADE;-23,61743;-46,706006
1062;MORUMBI, AV x FRANCISCO TRAMONTANO, R;BUTANTÃ;VILA ANDRADE;-23,617742;-46,702855
1063;CAIO POMPEU DE TOLEDO, PTE - (CA312 - BIFURCACAO (Nova ponte do Morumbi));PINHEIROS;ITAIM BIBI;-23,617926;-46,702196
1064;SYLVIO DE MAGALHAES PADILHA, AV MAJ - (ACESSO A PONTE  NOVA MORUMBI);BUTANTÃ;ITAIM BIBI;-23,617933;-46,702569
1065;SYLVIO DE MAGALHAES PADILHA, AV MAJ x ALBERTO DE OLIVEIRA LIMA, AV DR;BUTANTÃ;ITAIM BIBI;-23,617319;-46,701783
1067;FRANCISCO TRAMONTANO, R - (N 50 - R. GEORGE EASTMAN  -  R. DUQ. DE GOIAS);BUTANTÃ;MORUMBI;-23,615742;-46,702129
1068;NELSON HUNGRIA, R MIN x ALMERIO DE MOURA, R GAL;BUTANTÃ;MORUMBI;-23,614079;-46,704182
1069;ADOLFO PINHEIRO, AV x BELA VISTA, R x AUGUSTO TORTORELO DE ARAUJO, PC;SANTO AMARO;SANTO AMARO;-23,633155;-46,692359
1070;AMARO, AV STO x SEBASTIAO, R S x ADOLFO PINHEIRO, AV;SANTO AMARO;SANTO AMARO;-23,635461;-46,695045
1071;AMARO, AV STO x MILTON CAMPOS, R SEN;SANTO AMARO;SANTO AMARO;-23,62968;-46,689769
1072;JOSE DINIZ, AV VER x BELA VISTA, R;SANTO AMARO;SANTO AMARO;-23,634011;-46,690825
1073;JOSE DINIZ, AV VER x SEBASTIAO, R S;SANTO AMARO;SANTO AMARO;-23,63275;-46,689617
1074;SEBASTIAO, R S x CANCIONEIRO POPULAR, R;SANTO AMARO;SANTO AMARO;-23,629831;-46,694543
1075;AMARO, AV STO x JOAQUIM GUARANI, R;SANTO AMARO;SANTO AMARO;-23,6285;-46,689013
1076;AMARO, AV STO x PAZ, R DA;SANTO AMARO;SANTO AMARO;-23,633922;-46,693991
1077;AMARO, AV STO x BELA VISTA, R x AUGUSTO TORTORELO DE ARAUJO, PC;SANTO AMARO;SANTO AMARO;-23,633002;-46,692588
1078;ESTILO BARROCO, R DO x SEBASTIAO, R S;SANTO AMARO;SANTO AMARO;-23,631163;-46,692308
1080;ALCEU MAYNARD ARAUJO, AV PROF x JOAO CARLOS DA SILVA BORGES, AV;SANTO AMARO;SANTO AMARO;-23,635494;-46,7115
1081;TAUNAY, R VISC DE - (N 863 - PROX. R. JOÃO BRAS DE SOUZA E R. ANA KARLIK);SANTO AMARO;SANTO AMARO;-23,638876;-46,710675
1082;BRAGANCA PAULISTA, R x JOAO CARLOS DA SILVA BORGES, AV;SANTO AMARO;SANTO AMARO;-23,642183;-46,7117
1083;AMARO, AV STO x VERBO DIVINO, R x GRAHAM BELL, R;SANTO AMARO;SANTO AMARO;-23,638272;-46,697209
1084;ADOLFO PINHEIRO, AV x GRAHAM BELL, R;SANTO AMARO;SANTO AMARO;-23,638775;-46,696288
1085;ADOLFO PINHEIRO, AV x DEODORO, R MAL;SANTO AMARO;SANTO AMARO;-23,640187;-46,697277
1086;JOSE DINIZ, AV VER x DEODORO, R MAL;SANTO AMARO;SANTO AMARO;-23,640446;-46,696808
1087;ADOLFO PINHEIRO, AV x JOSE DINIZ, AV VER x FRATERNIDADE, R DA;SANTO AMARO;SANTO AMARO;-23,641666;-46,698166
1089;VERBO DIVINO, R - (N 993);SANTO AMARO;SANTO AMARO;-23,6333;-46,705594
1090;JOSE DINIZ, AV VER x GRAHAM BELL, R;SANTO AMARO;SANTO AMARO;-23,639139;-46,695666
1091;AMARO, AV STO x FRATERNIDADE, R DA;SANTO AMARO;SANTO AMARO;-23,641203;-46,698885
1092;AMARO, AV STO x ALEXANDRE DUMAS, R;SANTO AMARO;SANTO AMARO;-23,636866;-46,696164
1093;AMARO, AV STO x FERNANDES MOREIRA, R;SANTO AMARO;SANTO AMARO;-23,636288;-46,695615
1095;AMARO, AV STO x GRANJA JULIETA, R DA - (N 7194);SANTO AMARO;SANTO AMARO;-23,643225;-46,700493
1096;ADOLFO PINHEIRO, AV x AMERICO BRASILIENSE, R;SANTO AMARO;SANTO AMARO;-23,635937;-46,69425
1097;JOSE DINIZ, AV VER x AMERICO BRASILIENSE, R;SANTO AMARO;SANTO AMARO;-23,636541;-46,693334
1098;ADOLFO PINHEIRO, AV - (N 2005 - FORUM  -  PROX. R. ALEXANDRE DUMAS);SANTO AMARO;SANTO AMARO;-23,637369;-46,695257
1099;JOSE DINIZ, AV VER x ALEXANDRE DUMAS, R x GIUSEPPE UNGARETTI, PC;SANTO AMARO;SANTO AMARO;-23,637866;-46,694475
1100;JOAO DIAS, AV - (N 1502 - PROX. A  R. DR. FRITZ MARTIN);SANTO AMARO;SANTO AMARO;-23,6451;-46,714872
1101;JOAO DIAS, AV x OSVALDO DE ANDRADE, R x TAQUES BITENCOURT, R VIG;SANTO AMARO;SANTO AMARO;-23,645146;-46,713727
1102;RIO BRANCO, R BR DO x MARIO LOPES LEAO, AV;SANTO AMARO;SANTO AMARO;-23,651105;-46,709068
1103;JOAO DIAS, AV x INACIO DE LOYOLA, PC STO x JOAO CARLOS DA SILVA BORGES, AV;SANTO AMARO;SANTO AMARO;-23,645474;-46,711803
1104;JOAO DIAS, AV x CARLOS DA SILVA ARAUJO, R TTCEL x FRANCISCO FERREIRA LOPES, PC DR x ANTONIO BANDEIRA, R;SANTO AMARO;SANTO AMARO;-23,646169;-46,708716
1105;JOAO DIAS, AV x JOSE DE ANCHIETA, R PDE;SANTO AMARO;SANTO AMARO;-23,646342;-46,707721
1106;JOAO DIAS, AV x RIO BRANCO, R BR DO;SANTO AMARO;SANTO AMARO;-23,645838;-46,710624
1107;MARIO LOPES LEAO, AV x CARLOS DA SILVA ARAUJO, R TTCEL x FLORIANO PEIXOTO, PC;SANTO AMARO;SANTO AMARO;-23,650607;-46,707529
1108;FLORIANO PEIXOTO, PC x MARIO LOPES LEAO, AV x PAULO EIRO, R x SALIM FARAH MALUF, PC;SANTO AMARO;SANTO AMARO;-23,650802;-46,708004
1109;CERQUEIRA CESAR, R x RIO BRANCO, R BR DO;SANTO AMARO;SANTO AMARO;-23,649941;-46,709368
1110;CERQUEIRA CESAR, R x CARLOS DA SILVA ARAUJO, R TTCEL;SANTO AMARO;SANTO AMARO;-23,64962;-46,707783
1111;CERQUEIRA CESAR, R x PAULO EIRO, R;SANTO AMARO;SANTO AMARO;-23,64974;-46,7082
1112;JOAO DIAS, AV x ADIS-ABEBA, R;SANTO AMARO;SANTO AMARO;-23,645287;-46,712708
1113;JOAO DIAS, AV - (N 966);SANTO AMARO;SANTO AMARO;-23,645929;-46,70988
1114;ANTONIO BENTO, R DR x JOSE, R S;SANTO AMARO;SANTO AMARO;-23,645273;-46,702246
1115;JOAO DIAS, AV x JOSE, R S x ARMANDO BARROSO, R;SANTO AMARO;SANTO AMARO;-23,644675;-46,702923
1116;ADOLFO PINHEIRO, AV x ISABEL SCHMIDT, R;SANTO AMARO;SANTO AMARO;-23,6507;-46,704504
1117;AMARO, AV STO x JOAO DIAS, AV x ALVES PONTUAL, R x ANTONIO BENTO, R DR x NOVE DE JULHO, R - (C161);SANTO AMARO;SANTO AMARO;-23,64368;-46,701275
1118;JOAO DIAS, AV x CARLOS AUGUSTO DE CAMPOS, R DR x ALFREDO ANDRE, R x FRANCISCO DE GODOI, R ENG;SANTO AMARO;SANTO AMARO;-23,646522;-46,705999
1119;ANTONIO BENTO, R DR x JOSE DE ANCHIETA, R PDE;SANTO AMARO;SANTO AMARO;-23,648485;-46,704324
1120;ANTONIO BENTO, R DR - (N 297);SANTO AMARO;SANTO AMARO;-23,646902;-46,703209
1121;ADOLFO PINHEIRO, AV x JOSE DE ANCHIETA, R PDE;SANTO AMARO;SANTO AMARO;-23,649017;-46,70339
1122;ADOLFO PINHEIRO, AV x ITU, R CD DE;SANTO AMARO;SANTO AMARO;-23,647342;-46,702275
1123;ANTONIO BENTO, R DR x ITU, R CD DE;SANTO AMARO;SANTO AMARO;-23,646875;-46,703186
1124;LUIS BARROSO, R CEL x JOSE DE ANCHIETA, R PDE;SANTO AMARO;SANTO AMARO;-23,647834;-46,705473
1125;JOAO DIAS, AV x MANUEL PEREIRA GUIMARAES, R;SANTO AMARO;SANTO AMARO;-23,644201;-46,702257
1126;MARIO LOPES LEAO, AV x BENTA VIEIRA, PC DONA x ISABEL SCHMIDT, R;SANTO AMARO;SANTO AMARO;-23,649907;-46,705635
1127;JOAO DIAS, AV x VITO ROLIM DE FREITAS, R DR x LUIS BARROSO, R CEL x ADAO HELFENSTEIN, PC;SANTO AMARO;SANTO AMARO;-23,645268;-46,70399
1129;JOAO DIAS, AV x ITU, R CD DE x JULIO VERNE, R;SANTO AMARO;SANTO AMARO;-23,645879;-46,70472
1130;ADOLFO PINHEIRO, AV x JOSE, R S;SANTO AMARO;SANTO AMARO;-23,645836;-46,701197
1131;ADOLFO PINHEIRO, AV x NOVE DE JULHO, R;SANTO AMARO;SANTO AMARO;-23,64438;-46,700266
1132;JOSE DE ANCHIETA, R PDE x ROBERTO CARDOSO ALVES, R MIN;SANTO AMARO;SANTO AMARO;-23,651026;-46,699986
1133;JOSE, R S x BENEDITO, R S;SANTO AMARO;SANTO AMARO;-23,646504;-46,700045
1135;NACOES UNIDAS, AV DAS x LEME DA FONSECA, R PROF;SANTO AMARO;SANTO AMARO;-23,659177;-46,71414
1136;NACOES UNIDAS, AV DAS x LICINIO MARAGLIANO, R DR;SANTO AMARO;SOCORRO;-23,657625;-46,716476
1137;RIO BRANCO, R BR DO x JOSE MARIA, AV PDE;SANTO AMARO;SANTO AMARO;-23,654041;-46,708194
1138;AMADOR BUENO, R x RIO BRANCO, R BR DO;SANTO AMARO;SANTO AMARO;-23,652285;-46,708722
1139;RIO BRANCO, R BR DO x MATRIZ, R DA x SUSANA RODRIGUES, R;SANTO AMARO;SANTO AMARO;-23,655421;-46,70783
1140;JOSE MARIA, AV PDE x PAULO EIRO, R;SANTO AMARO;SANTO AMARO;-23,653955;-46,70755
1141;NACOES UNIDAS, AV DAS - (N 20003 - PLASTICOS  PLAVINIL);SANTO AMARO;SANTO AMARO;-23,65969;-46,713702
1142;BORBA GATO, R x JOAO ALFREDO, R;SANTO AMARO;SANTO AMARO;-23,65672;-46,699871
1143;WASHINGTON LUIS, AV x LEONIDAS, R S;SANTO AMARO;CAMPO GRANDE;-23,659739;-46,700742
1144;WASHINGTON LUIS, AV x SABARA, AV NSRA DO x BORBA GATO, R;SANTO AMARO;CAMPO GRANDE;-23,658502;-46,698455
1145;DARWIN, R x BORBA GATO, R x ANDREA DORIA, PC;SANTO AMARO;SANTO AMARO;-23,655981;-46,700872
1146;DARWIN, R x OMAR CARDOSO, R x DELGADO DE CARVALHO, R PROF;SANTO AMARO;SANTO AMARO;-23,654929;-46,699686
1147;WASHINGTON LUIS, AV x JOAO DE PONTES, R VIG;SANTO AMARO;CAMPO GRANDE;-23,653929;-46,689688
1148;WASHINGTON LUIS, AV x SOCRATES, R x COSTA, R DUQ;SANTO AMARO;SANTO AMARO;-23,654432;-46,690864
1150;WASHINGTON LUIS, AV x BELTERRA, R;SANTO AMARO;CAMPO GRANDE;-23,655046;-46,69192
1151;WASHINGTON LUIS, AV x OLAVO BILAC, R;SANTO AMARO;SANTO AMARO;-23,656616;-46,694745
1152;SOCRATES, R - (N 637 - ESCOLA);SANTO AMARO;CAMPO GRANDE;-23,660057;-46,692143
1153;GUARAPIRANGA, AV x DOMINGOS JORGE, R;SOCORRO;SOCORRO;-23,665917;-46,714348
1154;AUGUSTO FERREIRA DE MORAIS, R x DOMINGOS JORGE, R;SOCORRO;SOCORRO;-23,666343;-46,713942
1156;ATLANTICA, AV x GUARAPIRANGA, AV x SOCORRO, LG DO;SOCORRO;SOCORRO;-23,665811;-46,711896
1158;VITOR MANZINI, AV x CRISTALINO ROLIM DE FREITAS, R x BRUGES, R;SANTO AMARO;SANTO AMARO;-23,66318;-46,707234
1159;OLIVIA GUEDES PENTEADO, R x PINEDO, AV DE;SOCORRO;SOCORRO;-23,667605;-46,713123
1160;FRANCISCO DE SOUSA, PC DOM x AMARO, AL STO x JOAO ALFREDO, R x WASHINGTON LUIS, AV - (C164);SANTO AMARO;SANTO AMARO;-23,660267;-46,704849
