Nome_Compl;codlog;codlog5;FromLeft;ToLeft;FromRight;ToRight;tipo;titulo;preposicao;nome;codseg;classif4;GETs;DETs; ID_1 ; ID_2 ;Via_ou_Eix;Trecho_Iní;Trecho_Fim;Sentido; Extensão_E ;Horário;Região;Início_Ope
AV SARG GERALDO SANT'ANA;079170;07917;1187;1491;1240;1628;AV;SARG;;GERALDO SANT'ANA;SG079170018;Arterial II;SU;SU-2; -   ; 9 ;Av. Sargento Geraldo Santana;Av. Prof. Guilherme Belfort Sabino;Av. Interlagos;Único; 1.40 ;Integral;Sul;2013.09.16
PC PERO RODRIGUES;171115;17111;1;17;2;18;PC;;;PERO RODRIGUES;SG171115001;Arterial I;SU;SU-3; 88 ; 9 ;Av. Senador Teotônio Vilela;Av. Jangadeiro;Pça. Pero Rodrigues;Duplo; 1.40 ;2ª a 6ª das 06-22h;Sul;2013.09.16
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949002;Transito Rápido;SU;SU-2; 87 ; 10 ;Av. Prof. Ascendino Reis (Complemento);Acesso à Av. Ibirapuera;R. Ipê;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.09.16
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949003;Arterial I;SU;SU-2; 87 ; 10 ;Av. Prof. Ascendino Reis (Complemento);Acesso à Av. Ibirapuera;R. Ipê;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.09.16
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949001;Transito Rápido;SU;SU-2; 87 ; 10 ;Av. Prof. Ascendino Reis (Complemento);Acesso à Av. Ibirapuera;R. Ipê;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.09.16
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949001;Transito Rápido;SU;SU-2; 87 ; 10 ;Av. Prof. Ascendino Reis (Complemento);Acesso à Av. Ibirapuera;R. Ipê;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.09.16
PQ ANHANGABAU;014249;01424;398;425;0;0;PQ;;;ANHANGABAU;SG014249001;Arterial I;CN;CN-3; 86 ; 11 ;Túnel Papa João Paulo II;Sentido Sul;Lado Direito da Via;Duplo; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
PQ ANHANGABAU;014249;01424;398;425;0;0;PQ;;;ANHANGABAU;SG014249001;Arterial I;CN;CN-3; 86 ; 11 ;Túnel Papa João Paulo II;Sentido Sul;Lado Direito da Via;Duplo; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
AV TIRADENTES;189936;18993;141;273;0;0;AV;;;TIRADENTES;SG189936006;Arterial I;CN;CN-3; -   ; 11 ;Av. TIradentes;Alt. R. São Caetano;R. Mauá;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
AV TIRADENTES;189936;18993;0;0;0;0;AV;;;TIRADENTES;SG189936005;Arterial I;CN;CN-3; -   ; 11 ;Av. TIradentes;Alt. R. São Caetano;R. Mauá;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
AV TIRADENTES;189936;18993;0;0;0;0;AV;;;TIRADENTES;SG189936005;Coletora I;CN;CN-3; -   ; 11 ;Av. TIradentes;Alt. R. São Caetano;R. Mauá;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;71;275;238;280;R;BRIG;;TOBIAS;SG190179004;Coletora I;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;321;391;282;406;R;BRIG;;TOBIAS;SG190179005;Coletora I;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;0;0;0;0;R;BRIG;;TOBIAS;SG190179006;Local;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;527;541;470;502;R;BRIG;;TOBIAS;SG190179007;Coletora I;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;543;583;0;0;R;BRIG;;TOBIAS;SG190179008;Coletora I;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
R BRIG TOBIAS;190179;19017;595;773;600;780;R;BRIG;;TOBIAS;SG190179009;Coletora I;CN;CN-3; -   ; 11 ;Rua Brigadeiro Tobias;R. Mauá;R. Cap.Mor Jerônimo Leitão;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
AV CASPER LIBERO;045411;04541;333;403;356;390;AV;;;CASPER LIBERO;SG045411006;Coletora I;CN;CN-3; -   ; 11 ;Av. Cásper Líbero;R. Washington Luís;Pça. Alfredo Issa;Centro; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
PQ ANHANGABAU;014249;01424;398;425;0;0;PQ;;;ANHANGABAU;SG014249001;Arterial I;CN;CN-3; 86 ; 11 ;Túnel Papa João Paulo II;Sentido Sul;Lado Direito da Via;Duplo; 1.50 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.23
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305006;Arterial I;SU;SU-2; 87 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV VINTE E TRES DE MAIO;197645;19764;0;0;0;0;AV;;;VINTE E TRES DE MAIO;SG197645033;Arterial I;SU;SU-2; 87 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305003;Arterial I;SU;SU-2; 87 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305004;Arterial I;SU;SU-2; 87 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305013;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305014;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305015;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305016;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305017;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305018;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305019;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305020;Arterial I;SU;SU-2; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
PC GAL ESTILAC LEAL;226475;22647;103;301;102;302;PC;GAL;;ESTILAC LEAL;SG226475002;Arterial I;SO;SO-1; 15 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;1033;1033;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305008;Arterial I;SO;SO-1; -   ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305009;Arterial I;SO;SO-1; -   ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305010;Arterial I;SO;SO-1; -   ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;0;0;AV;;;PEDRO ALVARES CABRAL;SG106305011;Arterial I;SO;SO-1; -   ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PEDRO ALVARES CABRAL;106305;10630;0;0;2;2;AV;;;PEDRO ALVARES CABRAL;SG106305005;Arterial I;SU;SU-2; 87 ; 12 ;Av. Pedro Alvares Cabral;Av. Brigadeiro Luís Antonio;Acesso à Av. Ibirapuera;Duplo; 1.70 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949011;Arterial I;SU;SU-2; 87 ; 13 ;Av. Prof. Ascendino Reis;R. Estado de Israel;Av. Pedro Álvares Cabral;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949011;Arterial I;SU;SU-2; 87 ; 13 ;Av. Prof. Ascendino Reis;R. Estado de Israel;Av. Pedro Álvares Cabral;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV PROF ASCENDINO REIS;023949;02394;0;0;0;0;AV;PROF;;ASCENDINO REIS;SG023949012;Arterial I;SU;SU-2; 87 ; 13 ;Av. Prof. Ascendino Reis;R. Estado de Israel;Av. Pedro Álvares Cabral;Duplo; 0.30 ;2ª a 6ª das 06-22h;Sul;2013.10.07
AV IPIRANGA;092762;09276;0;0;974;994;AV;;;IPIRANGA;SG092762002;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;1058;1148;AV;;;IPIRANGA;SG092762004;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;741;785;746;818;AV;;;IPIRANGA;SG092762010;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;242;292;PC;;DA;REPUBLICA;SG170003003;Arterial II;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;124;190;PC;;DA;REPUBLICA;SG170003004;Arterial II;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;64;80;PC;;DA;REPUBLICA;SG170003005;Arterial II;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;1198;1296;AV;;;IPIRANGA;SG092762005;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;32;36;PC;;DA;REPUBLICA;SG170003006;Arterial II;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;32;36;PC;;DA;REPUBLICA;SG170003006;Arterial II;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;0;0;AV;;;IPIRANGA;SG092762003;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
PC DA REPUBLICA;170003;17000;0;0;0;0;PC;;DA;REPUBLICA;SG170003002;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. daRepública;Pça. Alfredo Issa;Av. São Luís;Único; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;1198;1296;AV;;;IPIRANGA;SG092762005;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;855;933;0;0;AV;;;IPIRANGA;SG092762011;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;997;997;0;0;AV;;;IPIRANGA;SG092762012;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;0;0;AV;;;IPIRANGA;SG092762013;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;1051;1165;0;0;AV;;;IPIRANGA;SG092762014;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;1179;1273;0;0;AV;;;IPIRANGA;SG092762015;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;0;0;AV;;;IPIRANGA;SG092762016;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
AV IPIRANGA;092762;09276;0;0;866;952;AV;;;IPIRANGA;SG092762001;Arterial I;CN;CN-3; 33 ; 14 ;Rótula Central - TR01 - Av. Ipiranga / Pça. da República;Pça. Alfredo Issa;Av. São Luís;Duplo; 1.00 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.16
Codlog invalido;006XXX;006XX;0;0;0;0;;;;Codlog invalido;SG006XXX002;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
R MARIA PAULA;133175;13317;123;205;0;0;R;;;MARIA PAULA;SG133175002;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
R MARIA PAULA;133175;13317;23;67;0;0;R;;;MARIA PAULA;SG133175003;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
R MARIA PAULA;133175;13317;229;279;0;0;R;;;MARIA PAULA;SG133175005;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD JACAREI;097586;09758;0;0;0;0;VD;;;JACAREI;SG097586003;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD NOVE DE JULHO;148105;14810;181;203;0;0;VD;;;NOVE DE JULHO;SG148105005;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105006;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105008;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
PC GAL CRAVEIRO LOPES;054666;05466;0;0;0;0;PC;GAL;;CRAVEIRO LOPES;SG054666001;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD JACAREI;097586;09758;0;0;0;0;VD;;;JACAREI;SG097586002;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD NOVE DE JULHO;148105;14810;0;0;0;0;VD;;;NOVE DE JULHO;SG148105007;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
AV S LUIS;121320;12132;29;187;0;0;AV;S;;LUIS;SG121320001;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
AV S LUIS;121320;12132;0;0;0;0;AV;S;;LUIS;SG121320002;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
Codlog invalido;006XXX;006XX;0;0;0;0;;;;Codlog invalido;SG006XXX001;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
R MARIA PAULA;133175;13317;0;0;36;208;R;;;MARIA PAULA;SG133175001;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
R MARIA PAULA;133175;13317;0;0;270;270;R;;;MARIA PAULA;SG133175004;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
VD JACAREI;097586;09758;39;39;0;0;VD;;;JACAREI;SG097586001;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
AV S LUIS;121320;12132;0;0;30;282;AV;S;;LUIS;SG121320003;Arterial I;CN;CN-3; 33 ; 15 ;Rót.Central TR02 - Av.São Luís / Vd.9 de Julho / Vd.Jacareí / R.Maria Paula;Av. Ipiranga;Av. Brig. Luís Antonio;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.09.30
PC CLOVIS BEVILAQUA;051110;05111;0;0;0;0;PC;;;CLOVIS BEVILAQUA;SG051110004;Arterial II;CN;CN-3; 33 ; 16 ;Rót.Central TR03 - Vd.Dª Paulina / Pça.Dr.João Mendes / R.A.Garibaldi / Av.R.;Av. Brig. Luís Antonio;Pq. D. Pedro II;Único; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.10.28
PC DR JOAO MENDES;103764;10376;0;0;108;122;PC;DR;;JOAO MENDES;SG103764001;Arterial I;CN;CN-3; 33 ; 16 ;Rót.Central TR03 - Vd.Dª Paulina / Pça.Dr.João Mendes / R.A.Garibaldi / Av.R.;Av. Brig. Luís Antonio;Pq. D. Pedro II;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.10.28
PC DR JOAO MENDES;103764;10376;0;0;124;172;PC;DR;;JOAO MENDES;SG103764002;Arterial I;CN;CN-3; 33 ; 16 ;Rót.Central TR03 - Vd.Dª Paulina / Pça.Dr.João Mendes / R.A.Garibaldi / Av.R.;Av. Brig. Luís Antonio;Pq. D. Pedro II;Duplo; 1.10 ;"2ª a 6ª das 06-22h; Sáb. das 06-14h";Centro;2013.10.28
